"trnOpDate","staCode","gateInComingCnt","gateOutGoingCnt"
"20201123","7270",174,97
"20201123","7280",16,17
"20201123","7290",553,540
"20201123","7300",202,178
"20201123","7310",705,716
"20201123","7320",129,111
"20201123","7330",35,36
"20201123","7331",11,11
"20201123","7332",184,197
"20201123","7333",10,11
"20201123","7334",19,23
"20201123","7335",105,106
"20201123","7336",215,167
"20201123","7350",190,193
"20201123","7360",3571,3555
"20201123","7361",14,18
"20201123","7362",86,132
"20201123","7380",657,667
"20201123","7390",486,510
"20201125","0900",7378,7069
"20201125","0910",1431,1446
"20201125","0920",2450,2255
"20201125","0930",6590,6589
"20201125","0940",2831,2809
"20201125","0950",2408,2035
"20201125","0960",10879,11486
"20201125","0970",11780,11639
"20201125","0980",11757,12270
"20201125","0990",17154,17551
"20201125","1000",54021,53231
"20201125","1010",4783,4595
"20201125","1020",22480,22228
"20201125","1030",3204,3148
"20201125","1040",14146,14376
"20201125","1050",1220,1179
"20201125","1060",1588,1710
"20201125","1070",8965,8971
"20201125","1080",25850,26744
"20201125","1090",9820,9438
"20201125","1100",22567,23258
"20201125","1110",6284,5718
"20201125","1120",5122,4888
"20201125","1130",1784,1809
"20201125","1140",62,92
"20201125","1150",890,863
"20201125","1160",3477,3556
"20201125","1170",5015,5103
"20201125","1180",5081,4918
"20201125","1190",2483,2517
"20201125","1191",276,246
"20201125","1192",1685,1743
"20201125","1193",554,597
"20201125","1194",2498,2475
"20201125","1201",57,65
"20201125","1202",126,119
"20201125","1203",406,382
"20201125","1204",83,95
"20201125","1205",41,37
"20201125","1206",48,60
"20201125","1207",6,11
"20201125","1208",369,375
"20201125","1210",15813,15827
"20201125","1220",1204,1077
"20201125","1230",591,590
"20201125","1240",212,211
"20201125","1250",7598,7691
"20201125","2110",41,48
"20201125","2120",102,114
"20201125","2130",1534,1291
"20201125","2140",20,18
"20201125","2150",318,321
"20201125","2160",46,35
"20201125","2170",687,719
"20201125","2180",1381,1411
"20201125","2190",197,194
"20201125","2200",1934,1904
"20201125","2210",79,80
"20201125","2220",862,903
"20201125","2230",1776,1766
"20201125","2240",303,288
"20201125","2250",637,568
"20201125","2260",182,181
"20201125","3140",312,343
"20201125","3150",722,754
"20201125","3160",5560,5321
"20201125","3170",105,124
"20201125","3180",811,829
"20201125","3190",628,646
"20201125","3210",453,462
"20201125","3220",2166,2103
"20201125","3230",6970,7286
"20201125","3240",662,636
"20201125","3250",1991,1958
"20201125","3260",492,457
"20201125","3270",1212,1262
"20201125","3280",2437,2335
"20201125","3290",1064,1014
"20201125","3300",16962,17332
"20201125","3310",1404,1351
"20201125","3320",2945,2886
"20201125","3330",605,616
"20201125","3340",5131,4708
"20201125","3350",524,538
"20201125","3360",11165,11105
"20201125","3370",904,1014
"20201125","3380",733,766
"20201125","3390",6699,6691
"20201125","3400",412,469
"20201125","3410",1012,1026
"20201125","3420",2290,2250
"20201125","3430",910,944
"20201125","3431",11,18
"20201125","3432",102,79
"20201125","3433",13,19
"20201125","3434",265,239
"20201125","3435",147,169
"20201125","3436",277,305
"20201125","3450",689,678
"20201125","3460",122,170
"20201125","3470",4395,4548
"20201125","3480",1590,1598
"20201125","3490",142,149
"20201125","4050",1404,1354
"20201125","4060",1430,1407
"20201125","4070",855,898
"20201125","4080",7371,7378
"20201125","4090",586,663
"20201125","4100",132,153
"20201125","4110",523,496
"20201125","4120",4705,4669
"20201125","4130",1061,1055
"20201125","4140",541,545
"20201125","4150",1315,1275
"20201125","4160",177,177
"20201125","4170",3269,3284
"20201125","4180",1510,1361
"20201125","4190",2275,2236
"20201125","4200",2635,2609
"20201125","4210",3752,3634
"20201125","4220",19760,20231
"20201125","4250",1224,1269
"20201125","4260",659,691
"20201125","4270",373,383
"20201125","4271",1079,1069
"20201125","4272",1565,1438
"20201125","4290",2031,1868
"20201125","4300",1606,1648
"20201125","4310",2235,2402
"20201125","4320",1187,1283
"20201125","4330",2118,2110
"20201125","4340",8249,8141
"20201125","4350",683,670
"20201125","4360",667,702
"20201125","4370",1075,1022
"20201125","4380",211,219
"20201125","4390",482,539
"20201125","4400",11663,11807
"20201125","4410",539,546
"20201125","4420",1050,990
"20201125","4430",1038,969
"20201125","4440",4402,4345
"20201125","4450",582,580
"20201125","4460",1061,1098
"20201125","4470",133,148
"20201125","5000",8728,8680
"20201125","5010",229,235
"20201125","5020",130,131
"20201125","5030",597,548
"20201125","5040",272,280
"20201125","5050",2986,2998
"20201125","5060",164,184
"20201125","5070",524,500
"20201125","5080",17,17
"20201125","5090",380,371
"20201125","5100",143,113
"20201125","5110",65,48
"20201125","5120",1118,968
"20201125","5160",3,0
"20201125","5190",141,125
"20201125","5200",17,18
"20201125","5210",555,543
"20201125","5220",119,178
"20201125","5230",569,603
"20201125","5240",3,7
"20201125","6000",3752,4266
"20201125","6010",5,8
"20201125","6020",184,153
"20201125","6030",31,36
"20201125","6040",8,6
"20201125","6050",497,451
"20201125","6060",14,12
"20201125","6070",455,454
"20201125","6080",142,123
"20201125","6090",17,20
"20201125","6100",11,11
"20201125","6110",1104,1018
"20201125","6120",2,10
"20201125","6130",576,471
"20201125","6140",29,32
"20201125","6150",4,4
"20201125","6160",368,353
"20201125","6170",58,45
"20201125","6180",326,311
"20201125","6190",21,25
"20201125","6200",42,7
"20201125","6210",75,113
"20201125","6220",228,224
"20201125","6230",19,19
"20201125","6240",250,217
"20201125","6250",393,382
"20201125","7000",9201,8653
"20201125","7010",122,120
"20201125","7020",20,23
"20201125","7030",339,509
"20201125","7040",28,30
"20201125","7050",63,66
"20201125","7060",824,804
"20201125","7070",8,8
"20201125","7080",13,14
"20201125","7090",882,903
"20201125","7100",175,186
"20201125","7110",11,7
"20201125","7120",612,599
"20201125","7130",543,773
"20201125","7140",19,24
"20201125","7150",492,504
"20201125","7160",4036,3908
"20201125","7170",0,4
"20201125","7180",151,155
"20201125","7190",3716,3582
"20201125","7200",134,126
"20201125","7210",1418,1549
"20201125","7220",146,178
"20201125","7230",1329,1238
"20201125","7240",50,57
"20201125","7250",90,86
"20201125","7260",223,232
"20201125","7270",551,158
"20201125","7280",24,29
"20201125","7290",503,817
"20201125","7300",196,323
"20201125","7310",781,791
"20201125","7320",195,238
"20201125","7330",70,96
"20201125","7331",31,38
"20201125","7332",297,357
"20201125","7333",8,20
"20201125","7334",28,24
"20201125","7335",132,125
"20201125","7336",194,154
"20201125","7350",255,230
"20201125","7360",3778,3831
"20201125","7361",17,31
"20201125","7362",100,123
"20201125","7380",705,720
"20201125","7390",469,509
"20201127","0900",8558,7832
"20201127","0910",1477,1558
"20201127","0920",2616,2482
"20201127","0930",6936,7377
"20201127","0940",2986,3071
"20201127","0950",2478,1957
"20201127","0960",11484,12059
"20201127","0970",12394,11959
"20201127","0980",13472,14689
"20201127","0990",19932,18918
"20201127","1000",70490,64527
"20201127","1010",4899,4886
"20201127","1020",28424,28420
"20201127","1030",3639,3258
"20201127","1040",16156,16775
"20201127","1050",1290,1364
"20201127","1060",1767,1901
"20201127","1070",9876,10020
"20201127","1080",30867,32492
"20201127","1090",11883,10931
"20201127","1100",30497,28676
"20201127","1110",6938,6776
"20201127","1120",6644,5653
"20201127","1130",1806,2066
"20201127","1140",75,104
"20201127","1150",1016,823
"20201127","1160",4238,4445
"20201127","1170",6623,5916
"20201127","1180",5871,6109
"20201127","1190",3005,3154
"20201127","1191",357,303
"20201127","1192",2760,2063
"20201127","1193",906,741
"20201127","1194",3497,4072
"20201127","1201",57,63
"20201127","1202",125,152
"20201127","1203",487,508
"20201127","1204",89,70
"20201127","1205",35,48
"20201127","1206",67,43
"20201127","1207",5,8
"20201127","1208",363,369
"20201127","1210",23497,22057
"20201127","1220",1785,1238
"20201127","1230",651,742
"20201127","1240",223,262
"20201127","1250",9422,10455
"20201127","2110",40,45
"20201127","2120",88,119
"20201127","2130",2872,1330
"20201127","2140",18,29
"20201127","2150",285,328
"20201127","2160",48,47
"20201127","2170",845,1076
"20201127","2180",1627,2087
"20201127","2190",234,263
"20201127","2200",2368,3272
"20201127","2210",88,105
"20201127","2220",1154,1811
"20201127","2230",3440,3072
"20201127","2240",375,488
"20201127","2250",658,769
"20201127","2260",298,238
"20201127","3140",252,442
"20201127","3150",1228,1160
"20201127","3160",7280,7410
"20201127","3170",147,133
"20201127","3180",861,1030
"20201127","3190",764,988
"20201127","3210",471,622
"20201127","3220",2616,2673
"20201127","3230",8846,11303
"20201127","3240",772,847
"20201127","3250",2402,2631
"20201127","3260",578,656
"20201127","3270",1540,1821
"20201127","3280",3278,3401
"20201127","3290",1586,1550
"20201127","3300",29918,27279
"20201127","3310",1802,1650
"20201127","3320",4092,3406
"20201127","3330",736,831
"20201127","3340",10922,7549
"20201127","3350",854,735
"20201127","3360",14703,17947
"20201127","3370",1066,1569
"20201127","3380",1000,1073
"20201127","3390",8572,10813
"20201127","3400",466,839
"20201127","3410",1028,1527
"20201127","3420",2626,3987
"20201127","3430",1014,1338
"20201127","3431",18,22
"20201127","3432",121,163
"20201127","3433",17,8
"20201127","3434",366,617
"20201127","3435",158,228
"20201127","3436",656,398
"20201127","3450",871,1181
"20201127","3460",145,224
"20201127","3470",7012,7855
"20201127","3480",2233,3385
"20201127","3490",140,228
"20201127","4050",2194,1729
"20201127","4060",3693,2301
"20201127","4070",967,1064
"20201127","4080",11996,13444
"20201127","4090",835,1008
"20201127","4100",178,351
"20201127","4110",660,798
"20201127","4120",5952,7042
"20201127","4130",1765,1120
"20201127","4140",615,800
"20201127","4150",1808,1656
"20201127","4160",174,164
"20201127","4170",4381,4450
"20201127","4180",1817,1418
"20201127","4190",3153,2684
"20201127","4200",4237,3452
"20201127","4210",5968,4087
"20201127","4220",31554,31933
"20201127","4250",2748,1522
"20201127","4260",1122,1007
"20201127","4270",628,474
"20201127","4271",1845,958
"20201127","4272",3665,3465
"20201127","4290",3242,2106
"20201127","4300",1796,1937
"20201127","4310",3104,3128
"20201127","4320",1610,1842
"20201127","4330",3531,2731
"20201127","4340",15252,14309
"20201127","4350",716,837
"20201127","4360",680,776
"20201127","4370",1259,1243
"20201127","4380",325,316
"20201127","4390",484,576
"20201127","4400",16557,18475
"20201127","4410",621,676
"20201127","4420",1327,1300
"20201127","4430",1285,1324
"20201127","4440",6407,6712
"20201127","4450",735,753
"20201127","4460",1254,1462
"20201127","4470",168,195
"20201127","5000",12639,13462
"20201127","5010",279,264
"20201127","5020",132,200
"20201127","5030",730,843
"20201127","5040",296,343
"20201127","5050",3881,4791
"20201127","5060",199,201
"20201127","5070",956,651
"20201127","5080",15,26
"20201127","5090",475,619
"20201127","5100",128,154
"20201127","5110",80,146
"20201127","5120",1306,1790
"20201127","5130",111,3
"20201127","5140",1,1
"20201127","5160",1,5
"20201127","5190",239,243
"20201127","5200",19,23
"20201127","5210",608,612
"20201127","5220",226,210
"20201127","5230",1093,747
"20201127","5240",6,26
"20201127","6000",7569,7995
"20201127","6010",9,9
"20201127","6020",249,296
"20201127","6030",42,59
"20201127","6040",7,11
"20201127","6050",709,908
"20201127","6060",8,10
"20201127","6070",748,741
"20201127","6080",197,224
"20201127","6090",14,18
"20201127","6100",13,17
"20201127","6110",1562,1735
"20201127","6120",8,33
"20201127","6130",597,861
"20201127","6140",44,67
"20201127","6150",2,5
"20201127","6160",531,622
"20201127","6170",49,52
"20201127","6180",422,506
"20201127","6190",22,37
"20201127","6200",13,27
"20201127","6210",90,79
"20201127","6220",329,406
"20201127","6230",22,21
"20201127","6240",883,306
"20201127","6250",541,519
"20201127","7000",14620,16225
"20201127","7010",126,138
"20201127","7020",21,27
"20201127","7030",446,485
"20201127","7040",41,35
"20201127","7050",73,62
"20201127","7060",850,883
"20201127","7070",7,10
"20201127","7080",11,28
"20201127","7090",858,992
"20201127","7100",164,191
"20201127","7110",6,8
"20201127","7120",622,645
"20201127","7130",816,785
"20201127","7140",20,58
"20201127","7150",608,676
"20201127","7160",5842,5785
"20201127","7170",3,0
"20201127","7180",141,185
"20201127","7190",5010,4719
"20201127","7200",147,155
"20201127","7210",1751,1951
"20201127","7220",120,165
"20201127","7230",1387,1429
"20201127","7240",40,52
"20201127","7250",76,78
"20201127","7260",191,234
"20201127","7270",414,268
"20201127","7280",21,25
"20201127","7290",618,823
"20201127","7300",234,300
"20201127","7310",920,828
"20201127","7320",143,155
"20201127","7330",32,37
"20201127","7331",9,6
"20201127","7332",325,314
"20201127","7333",7,8
"20201127","7334",31,32
"20201127","7335",129,228
"20201127","7336",182,146
"20201127","7350",258,235
"20201127","7360",4096,4040
"20201127","7361",22,22
"20201127","7362",91,108
"20201127","7380",666,697
"20201127","7390",455,504
"20201129","0900",6267,6244
"20201129","0910",1054,972
"20201129","0920",1640,1564
"20201129","0930",4011,4100
"20201129","0940",1776,1724
"20201129","0950",1283,1234
"20201129","0960",7260,7705
"20201129","0970",4610,4936
"20201129","0980",8938,8984
"20201129","0990",10853,12690
"20201129","1000",53582,59981
"20201129","1010",3829,4335
"20201129","1020",27837,29014
"20201129","1030",2307,2339
"20201129","1040",13179,14109
"20201129","1050",1117,1144
"20201129","1060",1542,1519
"20201129","1070",7280,7384
"20201129","1080",29419,26447
"20201129","1090",8074,8678
"20201129","1100",28772,31678
"20201129","1110",5536,5422
"20201129","1120",5199,5359
"20201129","1130",2053,1823
"20201129","1140",83,110
"20201129","1150",589,738
"20201129","1160",3804,3644
"20201129","1170",5754,6555
"20201129","1180",5002,5155
"20201129","1190",1575,1918
"20201129","1191",419,414
"20201129","1192",1526,2467
"20201129","1193",693,930
"20201129","1194",4101,2588
"20201129","1201",57,59
"20201129","1202",142,116
"20201129","1203",611,602
"20201129","1204",103,111
"20201129","1205",50,46
"20201129","1206",209,262
"20201129","1207",9,15
"20201129","1208",1224,1075
"20201129","1210",23182,25718
"20201129","1220",927,1185
"20201129","1230",573,509
"20201129","1240",272,322
"20201129","1250",8978,8099
"20201129","2110",23,32
"20201129","2120",89,76
"20201129","2130",1011,2056
"20201129","2140",16,30
"20201129","2150",819,735
"20201129","2160",47,48
"20201129","2170",1119,748
"20201129","2180",1937,1257
"20201129","2190",367,316
"20201129","2200",3581,2766
"20201129","2210",102,76
"20201129","2220",1720,1212
"20201129","2230",3569,3836
"20201129","2240",588,458
"20201129","2250",759,628
"20201129","2260",608,226
"20201129","3140",286,253
"20201129","3150",1139,961
"20201129","3160",6116,5541
"20201129","3170",122,126
"20201129","3180",1688,1142
"20201129","3190",893,737
"20201129","3210",941,958
"20201129","3220",2687,2446
"20201129","3230",12799,11597
"20201129","3240",770,678
"20201129","3250",3082,2920
"20201129","3260",649,554
"20201129","3270",1803,1606
"20201129","3280",3373,3465
"20201129","3290",1457,1549
"20201129","3300",33660,35825
"20201129","3310",1547,1833
"20201129","3320",2551,3247
"20201129","3330",1115,1141
"20201129","3340",9483,10720
"20201129","3350",637,1242
"20201129","3360",18132,16348
"20201129","3370",1544,1283
"20201129","3380",1058,1062
"20201129","3390",9803,7779
"20201129","3400",704,456
"20201129","3410",1391,923
"20201129","3420",3715,2281
"20201129","3430",1395,1053
"20201129","3431",36,27
"20201129","3432",219,178
"20201129","3433",54,124
"20201129","3434",951,633
"20201129","3435",335,225
"20201129","3436",861,1144
"20201129","3450",1232,839
"20201129","3460",275,265
"20201129","3470",8576,7661
"20201129","3480",3350,2269
"20201129","3490",179,157
"20201129","4050",1588,2092
"20201129","4060",2250,3243
"20201129","4070",781,736
"20201129","4080",14321,11986
"20201129","4090",888,690
"20201129","4100",316,175
"20201129","4110",677,480
"20201129","4120",6191,5083
"20201129","4130",597,1332
"20201129","4140",652,488
"20201129","4150",1487,1704
